Order_ID,Customer Name,Email,Age,Gender,Country,Order_Date,Product,Category,Price,Quantity,Total_Amount,Payment_Method,Order_Status
ORD5040,David Kim,david.kim@email.com,57,Female,Canada,15-02-2023,Shoes,Fashion,1020,1,1020,UPI,Cancelled
ORD5041,Sarah Lee,sarah.lee@email.com,,Female,China,2023/01/15,T-Shirt,Electronics,208,2,416,Debit Card,Delivered
ORD5042,Liu Wei,liu.wei@email.com,abc,Female,China,05-06-2023,Tablet,Fashion,132,2,264,PayPal,Delivered
ORD5043,Liu Wei,liu.weiemail.com,,Female,UK,2023-03-10,Shoes,Accessories,600,3,1800,PayPal,Cancelled
ORD5044,Sarah Lee,sarah.leeemail.com,44,Male,Spain,2023/01/15,Laptop,Electronics,752,2,1504,UPI,Shipped
ORD5045,Liu Wei,liu.wei@email.com,,Female,UK,15-02-2023,Tablet,Electronics,1447,1,1447,UPI,Shipped
ORD5046,David Kim,david.kim@email.com,30,Female,USA,05-06-2023,Camera,Accessories,1429,1,1429,Credit Card,Delivered
ORD5047,Maria Garcia,maria.garcia@email.com,,Male,India,05-06-2023,Tablet,Fashion,1314,1,1314,UPI,Cancelled
ORD5048,Maria Garcia,maria.garcia@email.com,,Female,USA,15-02-2023,Tablet,Fashion,1056,3,3168,UPI,Delivered
ORD5049,Anna Muller,anna.muller@email.com,abc,Female,Germany,2023-03-10,Watch,Accessories,1359,1,1359,UPI,Delivered
ORD5050, Maria Garcia ,maria.garcia@email.com,41,Female,Canada,2023/01/15,Laptop,Electronics,582,3,1746,UPI,Shipped
ORD5051,Raj Kumar,raj.kumar@email.com,abc,Female,UK,2023-07-12,Laptop,Accessories,1202,1,1202,,Cancelled
ORD5052,Liu Wei,liu.wei@email.com,29,Female,India,15-02-2023,Tablet,Electronics,997,1,997,PayPal,Cancelled
ORD5053,Emily Davis,emily.davis@email.com,59,Female,China,15-02-2023,Bag,Electronics,1327,1,1327,UPI,Returned
ORD5054,Mike Brown,mike.brown@email.com,51,Female,Germany,2023-03-10,Shoes,Electronics,176,2,352,PayPal,Shipped
ORD5055,Liu Wei,liu.wei@email.com,57,Male,India,05-06-2023,Camera,Electronics,1431,1,1431,Credit Card,Delivered
ORD5056,Liu Wei,liu.wei@email.com,abc,Female,UK,2023-03-10,Camera,Fashion,323,2,646,Debit Card,Delivered
ORD5057, Maria Garcia ,maria.garcia@email.com,,Male,India,2023-03-10,Shoes,Electronics,452,1,452,Credit Card,Delivered
ORD5058,David Kim,david.kim@email.com,,Male,Germany,15-02-2023,Shoes,Accessories,209,2,418,,Shipped
ORD5059,Emily Davis,emily.davis@email.com,,Male,USA,2023-03-10,Headphones,Accessories,152,2,304,,Shipped
ORD5060,Emily Davis,emily.davis@email.com,abc,Male,Germany,05-06-2023,Laptop,Accessories,1195,1,1195,UPI,Delivered
ORD5061,Raj Kumar,raj.kumar@email.com,,Male,Canada,2023-03-10,Tablet,Fashion,744,3,2232,Credit Card,Shipped
ORD5062,Maria Garcia,maria.garcia@email.com,59,Female,Canada,2023-07-12,Watch,Accessories,717,2,1434,Debit Card,Returned
ORD5063,David Kim,david.kim@email.com,abc,Female,Germany,2023/01/15,Camera,Fashion,1071,1,1071,Credit Card,Cancelled
ORD5064,Emily Davis,emily.davis@email.com,51,Female,Spain,15-02-2023,T-Shirt,Fashion,560,3,1680,PayPal,Cancelled
ORD5065,Mike Brown,mike.brown@email.com,abc,Male,Spain,05-06-2023,Shoes,Electronics,498,3,1494,UPI,Cancelled
ORD5066,Liu Wei,liu.weiemail.com,abc,Female,Germany,2023/01/15,Watch,Electronics,1026,2,2052,UPI,Cancelled
ORD5067,Chris Evans,chris.evansemail.com,abc,Female,USA,15-02-2023,Bag,Electronics,66,1,66,PayPal,Delivered
ORD5068,Maria Garcia,maria.garcia@email.com,38,Female,UK,2023-03-10,Bag,Electronics,1443,3,4329,,Cancelled
ORD5069,Anna Muller,anna.mulleremail.com,,Male,USA,2023-03-10,Tablet,Electronics,633,1,633,,Shipped
ORD5070, John Doe ,john.doe@email.com,57,Female,Canada,05-06-2023,Bag,Fashion,1096,1,1096,Debit Card,Cancelled
ORD5071,Jane Smith,jane.smith@email.com,abc,Male,Spain,2023/04/05,Watch,Accessories,1263,3,3789,,Cancelled
ORD5072,John Doe,john.doe@email.com,26,Female,UK,2023/04/05,Headphones,Electronics,1236,2,2472,Credit Card,Delivered
ORD5073,Emily Davis,emily.davis@email.com,39,Male,Spain,2023-03-10,Bag,Fashion,642,2,1284,,Returned
ORD5074,Emily Davis,emily.davis@email.com,43,Female,Germany,2023/01/15,Headphones,Accessories,677,1,677,Debit Card,Shipped
ORD5075, Emily Davis ,emily.davisemail.com,abc,Female,India,2023-07-12,Shoes,Accessories,92,1,92,,Shipped
ORD5076,Sarah Lee,sarah.lee@email.com,abc,Female,China,05-06-2023,Tablet,Accessories,1354,2,2708,UPI,Shipped
ORD5077,Maria Garcia,maria.garciaemail.com,,Female,India,2023/04/05,Camera,Fashion,294,3,882,UPI,Delivered
ORD5078,Chris Evans,chris.evans@email.com,,Female,Spain,2023/01/15,Watch,Accessories,1287,2,2574,,Cancelled
ORD5079,Emily Davis,emily.davis@email.com,,Male,Germany,2023/01/15,Headphones,Fashion,637,1,637,UPI,Shipped
ORD5080,Emily Davis,emily.davisemail.com,25,Female,Spain,2023-07-12,Headphones,Electronics,617,2,1234,Debit Card,Delivered
ORD5081, Jane Smith ,jane.smith@email.com,abc,Male,Spain,2023-03-10,Tablet,Electronics,495,3,1485,Debit Card,Returned
ORD5082,Mike Brown,mike.brown@email.com,abc,Female,India,2023-07-12,Bag,Electronics,630,2,1260,,Returned
ORD5083,Sarah Lee,sarah.lee@email.com,abc,Male,China,2023/01/15,Bag,Accessories,566,2,1132,Debit Card,Returned
ORD5084, David Kim ,david.kim@email.com,34,Female,UK,2023-07-12,Camera,Accessories,1134,3,3402,,Cancelled
ORD5085,Liu Wei,liu.wei@email.com,,Male,China,2023-07-12,Phone,Accessories,981,1,981,PayPal,Returned
ORD5086, Liu Wei ,liu.wei@email.com,51,Female,Canada,15-02-2023,Laptop,Electronics,1419,3,4257,UPI,Delivered
ORD5087,Jane Smith,jane.smith@email.com,abc,Female,UK,2023/04/05,Camera,Electronics,852,3,2556,PayPal,Delivered
ORD5088, John Doe ,john.doe@email.com,51,Male,Germany,2023-03-10,Bag,Electronics,1080,1,1080,PayPal,Cancelled
ORD5089, Anna Muller ,anna.muller@email.com,,Male,Germany,2023/04/05,Laptop,Fashion,1463,1,1463,Debit Card,Shipped
ORD5090,Emily Davis,emily.davis@email.com,33,Female,China,2023/04/05,Laptop,Fashion,118,3,354,Debit Card,Returned
ORD5091,Emily Davis,emily.davis@email.com,36,Male,USA,2023-07-12,Phone,Accessories,548,1,548,UPI,Cancelled
ORD5092,Liu Wei,liu.wei@email.com,,Female,Canada,2023-03-10,T-Shirt,Accessories,323,1,323,,Delivered
ORD5093,Sarah Lee,sarah.lee@email.com,abc,Female,USA,05-06-2023,Camera,Electronics,1456,1,1456,,Cancelled
ORD5094,David Kim,david.kim@email.com,,Female,USA,2023/04/05,Watch,Accessories,1289,2,2578,PayPal,Delivered
ORD5095, John Doe ,john.doe@email.com,abc,Female,Germany,2023-03-10,Watch,Fashion,202,1,202,PayPal,Shipped
ORD5096,Sarah Lee,sarah.lee@email.com,abc,Male,India,15-02-2023,Tablet,Accessories,1022,3,3066,Credit Card,Shipped
ORD5097,Mike Brown,mike.brown@email.com,34,Male,USA,2023/04/05,Laptop,Accessories,246,3,738,Credit Card,Shipped
ORD5098,Sarah Lee,sarah.lee@email.com,21,Female,Canada,2023-07-12,Headphones,Accessories,793,3,2379,Debit Card,Delivered
ORD5099,Anna Muller,anna.muller@email.com,abc,Male,USA,05-06-2023,Tablet,Fashion,121,1,121,UPI,Delivered
ORD5100, Liu Wei ,liu.wei@email.com,,Male,India,2023/01/15,Camera,Fashion,634,2,1268,UPI,Shipped
ORD5101,Liu Wei,liu.wei@email.com,22,Male,Spain,2023-07-12,T-Shirt,Accessories,886,2,1772,,Returned
ORD5102, John Doe ,john.doe@email.com,,Female,Germany,2023-03-10,Bag,Electronics,871,2,1742,Debit Card,Cancelled
ORD5103,David Kim,david.kim@email.com,38,Male,UK,2023/01/15,Shoes,Accessories,1179,1,1179,,Returned
ORD5104,Sarah Lee,sarah.lee@email.com,abc,Female,Canada,2023-07-12,Phone,Fashion,778,2,1556,UPI,Cancelled
ORD5105,Sarah Lee,sarah.lee@email.com,,Male,China,2023-07-12,Camera,Electronics,1293,1,1293,PayPal,Shipped
ORD5106,Jane Smith,jane.smith@email.com,abc,Female,UK,2023/01/15,Laptop,Electronics,783,3,2349,PayPal,Returned
ORD5107,Chris Evans,chris.evans@email.com,22,Male,Germany,15-02-2023,Shoes,Accessories,787,3,2361,PayPal,Cancelled
ORD5108,Raj Kumar,raj.kumar@email.com,abc,Female,Spain,2023-07-12,Camera,Accessories,1235,3,3705,PayPal,Returned
ORD5109,Sarah Lee,sarah.lee@email.com,abc,Male,India,2023-07-12,T-Shirt,Electronics,117,3,351,Debit Card,Delivered
ORD5110,John Doe,john.doe@email.com,,Female,India,2023/01/15,Camera,Electronics,1146,2,2292,Credit Card,Delivered
ORD5111,Sarah Lee,sarah.lee@email.com,abc,Male,USA,2023-07-12,Phone,Fashion,984,1,984,UPI,Delivered
ORD5112,Liu Wei,liu.wei@email.com,abc,Female,Germany,2023-03-10,Tablet,Accessories,1358,1,1358,UPI,Returned
ORD5113,Anna Muller,anna.muller@email.com,48,Male,UK,2023-03-10,T-Shirt,Electronics,1130,1,1130,PayPal,Shipped
ORD5114,John Doe,john.doe@email.com,,Female,China,05-06-2023,Shoes,Accessories,30,3,90,PayPal,Shipped
ORD5115, Anna Muller ,anna.muller@email.com,,Female,Canada,2023/01/15,Headphones,Fashion,44,2,88,Credit Card,Returned
ORD5116,Chris Evans,chris.evans@email.com,,Male,Spain,2023-03-10,T-Shirt,Electronics,1492,1,1492,Credit Card,Cancelled
ORD5117,Mike Brown,mike.brown@email.com,,Male,UK,2023/04/05,Camera,Electronics,1134,2,2268,,Cancelled
ORD5118,Raj Kumar,raj.kumar@email.com,,Female,Canada,2023-07-12,Watch,Electronics,829,3,2487,Debit Card,Delivered
ORD5119,Chris Evans,chris.evans@email.com,23,Female,UK,15-02-2023,Bag,Accessories,23,2,46,UPI,Cancelled
ORD5120,Liu Wei,liu.weiemail.com,36,Female,Germany,2023-03-10,T-Shirt,Fashion,202,1,202,,Cancelled
ORD5121,Jane Smith,jane.smith@email.com,abc,Female,Canada,05-06-2023,Bag,Fashion,463,1,463,Credit Card,Shipped
ORD5122,Raj Kumar,raj.kumar@email.com,abc,Female,USA,2023-07-12,Watch,Electronics,731,2,1462,PayPal,Delivered
ORD5123,Mike Brown,mike.brown@email.com,48,Male,Germany,2023-07-12,Phone,Electronics,78,1,78,PayPal,Delivered
ORD5124,Jane Smith,jane.smith@email.com,,Female,Canada,2023-03-10,T-Shirt,Fashion,692,1,692,Debit Card,Returned
ORD5125,John Doe,john.doe@email.com,,Female,UK,2023-07-12,T-Shirt,Electronics,1288,1,1288,,Shipped
ORD5126,Jane Smith,jane.smith@email.com,46,Male,USA,2023-07-12,Headphones,Accessories,164,1,164,Debit Card,Delivered
ORD5127, Anna Muller ,anna.mulleremail.com,,Male,India,2023/04/05,Phone,Accessories,44,2,88,PayPal,Shipped
ORD5128,Anna Muller,anna.muller@email.com,abc,Female,India,2023/04/05,Watch,Accessories,1063,2,2126,PayPal,Delivered
ORD5129,Emily Davis,emily.davis@email.com,abc,Male,UK,2023-07-12,Tablet,Accessories,1339,2,2678,,Shipped
ORD5130,David Kim,david.kim@email.com,abc,Female,India,2023/04/05,Shoes,Electronics,485,1,485,Credit Card,Shipped
ORD5131,Jane Smith,jane.smith@email.com,abc,Female,USA,05-06-2023,Camera,Electronics,137,3,411,,Delivered
ORD5132,Sarah Lee,sarah.lee@email.com,,Male,India,2023/01/15,Watch,Fashion,137,2,274,UPI,Cancelled
ORD5133,Mike Brown,mike.brown@email.com,45,Male,India,15-02-2023,Tablet,Fashion,1475,2,2950,Credit Card,Returned
ORD5134,Liu Wei,liu.wei@email.com,50,Male,India,2023-07-12,Watch,Accessories,1070,3,3210,Credit Card,Returned
ORD5135,Anna Muller,anna.muller@email.com,abc,Male,Germany,2023-07-12,T-Shirt,Fashion,1008,3,3024,UPI,Cancelled
ORD5136,Anna Muller,anna.muller@email.com,53,Female,Spain,15-02-2023,Tablet,Fashion,908,2,1816,Debit Card,Cancelled
ORD5137,Liu Wei,liu.wei@email.com,,Female,Canada,15-02-2023,T-Shirt,Electronics,1440,3,4320,PayPal,Delivered
ORD5138,Emily Davis,emily.davis@email.com,42,Female,China,15-02-2023,Headphones,Electronics,737,3,2211,Credit Card,Returned
ORD5139,Mike Brown,mike.brown@email.com,abc,Male,Germany,05-06-2023,Phone,Fashion,971,1,971,PayPal,Shipped
ORD5140,Sarah Lee,sarah.lee@email.com,abc,Female,Germany,15-02-2023,Camera,Accessories,1308,1,1308,,Cancelled
ORD5141,Anna Muller,anna.mulleremail.com,,Male,Germany,2023/01/15,Laptop,Fashion,1272,3,3816,Credit Card,Delivered
ORD5142, John Doe ,john.doe@email.com,abc,Male,USA,2023-07-12,Phone,Electronics,795,1,795,,Delivered
ORD5143,Mike Brown,mike.brown@email.com,21,Male,Spain,2023/04/05,Shoes,Electronics,1485,2,2970,,Cancelled
ORD5144,Sarah Lee,sarah.lee@email.com,28,Female,UK,2023/04/05,T-Shirt,Accessories,425,2,850,,Shipped
ORD5145,Anna Muller,anna.muller@email.com,37,Female,Germany,2023/01/15,Shoes,Fashion,514,3,1542,UPI,Delivered
ORD5146,Raj Kumar,raj.kumar@email.com,47,Female,Canada,2023/01/15,Watch,Electronics,189,2,378,PayPal,Returned
ORD5147,Jane Smith,jane.smith@email.com,,Male,Germany,2023/01/15,Camera,Fashion,895,2,1790,UPI,Returned
ORD5148,Anna Muller,anna.muller@email.com,27,Male,China,15-02-2023,Tablet,Fashion,1058,3,3174,,Shipped
ORD5149,Jane Smith,jane.smith@email.com,,Female,USA,2023/04/05,Headphones,Accessories,1086,2,2172,Debit Card,Returned
ORD5150,Liu Wei,liu.wei@email.com,,Female,India,2023-07-12,Shoes,Electronics,1383,2,2766,PayPal,Shipped
ORD5151,Maria Garcia,maria.garcia@email.com,abc,Female,Spain,2023-03-10,Bag,Fashion,570,3,1710,Debit Card,Shipped
ORD5152,Jane Smith,jane.smith@email.com,abc,Male,China,2023-07-12,Headphones,Fashion,197,3,591,Debit Card,Shipped
ORD5153,Chris Evans,chris.evans@email.com,abc,Female,UK,2023/01/15,Watch,Accessories,674,2,1348,UPI,Cancelled
ORD5154,Mike Brown,mike.brown@email.com,abc,Female,USA,2023/04/05,T-Shirt,Fashion,903,1,903,UPI,Returned
ORD5155,Maria Garcia,maria.garcia@email.com,abc,Female,Germany,2023/01/15,Laptop,Accessories,1116,3,3348,Credit Card,Shipped
ORD5156, Maria Garcia ,maria.garciaemail.com,abc,Male,Canada,15-02-2023,Bag,Accessories,355,2,710,PayPal,Cancelled
ORD5157,David Kim,david.kim@email.com,19,Female,USA,05-06-2023,Phone,Fashion,1370,2,2740,Credit Card,Returned
ORD5158,Liu Wei,liu.wei@email.com,abc,Female,Canada,2023-07-12,Watch,Accessories,1338,2,2676,UPI,Cancelled
ORD5159, Jane Smith ,jane.smithemail.com,,Female,Canada,2023/01/15,Camera,Electronics,415,1,415,,Shipped
ORD5160,Jane Smith,jane.smith@email.com,,Female,India,2023-03-10,Bag,Electronics,1007,2,2014,PayPal,Delivered
ORD5161, Jane Smith ,jane.smith@email.com,abc,Male,Canada,15-02-2023,Headphones,Fashion,236,3,708,Credit Card,Shipped
ORD5162,Emily Davis,emily.davis@email.com,47,Female,UK,05-06-2023,Laptop,Accessories,396,3,1188,,Cancelled
ORD5163, Chris Evans ,chris.evans@email.com,59,Male,Canada,05-06-2023,T-Shirt,Accessories,1417,1,1417,Debit Card,Delivered
ORD5164, Maria Garcia ,maria.garcia@email.com,abc,Male,Germany,2023-03-10,T-Shirt,Electronics,283,2,566,Credit Card,Returned
ORD5165,Mike Brown,mike.brown@email.com,,Female,Canada,15-02-2023,Watch,Accessories,908,3,2724,UPI,Delivered
ORD5166,David Kim,david.kim@email.com,37,Female,USA,2023-07-12,T-Shirt,Accessories,803,1,803,UPI,Delivered
ORD5167,Anna Muller,anna.mulleremail.com,,Male,Spain,2023-03-10,Phone,Accessories,323,2,646,,Cancelled
ORD5168,Emily Davis,emily.davis@email.com,20,Female,UK,2023/04/05,Tablet,Accessories,745,1,745,PayPal,Shipped
ORD5169, Raj Kumar ,raj.kumaremail.com,abc,Male,UK,2023-07-12,Camera,Electronics,675,3,2025,Credit Card,Cancelled
ORD5170,Maria Garcia,maria.garcia@email.com,abc,Female,Germany,15-02-2023,Tablet,Accessories,618,2,1236,PayPal,Returned
ORD5171,Maria Garcia,maria.garciaemail.com,,Male,India,2023/01/15,Camera,Electronics,53,1,53,UPI,Delivered
ORD5172,John Doe,john.doe@email.com,abc,Female,China,2023/04/05,T-Shirt,Electronics,1446,3,4338,PayPal,Shipped
ORD5173,Chris Evans,chris.evans@email.com,43,Male,Germany,15-02-2023,Camera,Accessories,166,2,332,UPI,Shipped
ORD5174,Chris Evans,chris.evans@email.com,abc,Female,USA,05-06-2023,Shoes,Accessories,211,3,633,PayPal,Delivered
ORD5175,Anna Muller,anna.muller@email.com,,Male,Germany,2023-07-12,Phone,Fashion,1218,1,1218,UPI,Returned
ORD5176,Sarah Lee,sarah.lee@email.com,abc,Female,Spain,2023/01/15,Headphones,Electronics,210,1,210,Debit Card,Cancelled
ORD5177,Jane Smith,jane.smith@email.com,abc,Female,Canada,15-02-2023,T-Shirt,Fashion,1302,1,1302,,Returned
ORD5178,Sarah Lee,sarah.lee@email.com,abc,Female,Spain,2023/04/05,Laptop,Accessories,1008,2,2016,UPI,Shipped
ORD5179,Mike Brown,mike.brown@email.com,,Female,Spain,2023-03-10,Bag,Fashion,1495,2,2990,UPI,Delivered
ORD5180, Anna Muller ,anna.muller@email.com,,Female,India,2023/01/15,Bag,Fashion,103,2,206,,Returned
ORD5181,Sarah Lee,sarah.lee@email.com,,Female,India,05-06-2023,Headphones,Fashion,1388,2,2776,UPI,Delivered
ORD5182,Anna Muller,anna.muller@email.com,abc,Male,China,2023/04/05,Tablet,Electronics,689,3,2067,Debit Card,Shipped
ORD5183,Emily Davis,emily.davis@email.com,,Female,China,2023/04/05,Phone,Accessories,91,1,91,Credit Card,Delivered
ORD5184,David Kim,david.kim@email.com,55,Female,UK,2023/04/05,Tablet,Fashion,625,3,1875,PayPal,Cancelled
ORD5185, Raj Kumar ,raj.kumar@email.com,,Male,China,2023/04/05,Phone,Fashion,1190,1,1190,Credit Card,Delivered
ORD5186,John Doe,john.doeemail.com,,Male,Germany,2023/04/05,Headphones,Electronics,454,2,908,UPI,Delivered
ORD5187, Chris Evans ,chris.evans@email.com,,Male,UK,2023-07-12,Tablet,Electronics,708,3,2124,PayPal,Delivered
ORD5188,John Doe,john.doe@email.com,abc,Male,China,2023-07-12,Laptop,Accessories,470,1,470,PayPal,Cancelled
ORD5189,Mike Brown,mike.brown@email.com,54,Male,Canada,2023-07-12,Watch,Accessories,997,1,997,PayPal,Shipped
ORD5190,Chris Evans,chris.evans@email.com,,Female,Germany,2023-07-12,Tablet,Accessories,1230,3,3690,PayPal,Shipped
ORD5191,John Doe,john.doe@email.com,46,Male,China,2023/04/05,Bag,Electronics,692,2,1384,Debit Card,Returned
ORD5192,Anna Muller,anna.muller@email.com,abc,Male,Canada,05-06-2023,Laptop,Fashion,469,2,938,PayPal,Shipped
ORD5193,Maria Garcia,maria.garcia@email.com,32,Female,UK,2023/01/15,Watch,Accessories,1159,3,3477,Credit Card,Returned
ORD5194,Jane Smith,jane.smithemail.com,49,Female,Canada,2023-03-10,Laptop,Fashion,1329,1,1329,UPI,Delivered
ORD5195,Chris Evans,chris.evansemail.com,50,Male,UK,15-02-2023,Camera,Accessories,1139,3,3417,PayPal,Cancelled
ORD5196,Maria Garcia,maria.garcia@email.com,58,Female,UK,15-02-2023,Camera,Fashion,583,1,583,Credit Card,Shipped
ORD5197,Raj Kumar,raj.kumar@email.com,,Female,China,2023/04/05,Camera,Electronics,742,3,2226,Debit Card,Delivered
ORD5198,David Kim,david.kim@email.com,,Female,Canada,15-02-2023,Bag,Electronics,986,3,2958,,Shipped
ORD5199,Sarah Lee,sarah.lee@email.com,52,Female,USA,15-02-2023,Tablet,Electronics,969,1,969,Debit Card,Delivered
ORD5200,David Kim,david.kim@email.com,18,Female,Canada,15-02-2023,Camera,Fashion,281,3,843,Debit Card,Cancelled
ORD5201,Sarah Lee,sarah.lee@email.com,24,Male,Germany,15-02-2023,Watch,Accessories,1212,3,3636,,Delivered
ORD5202,Emily Davis,emily.davis@email.com,,Female,Spain,15-02-2023,Bag,Accessories,523,1,523,Debit Card,Returned
ORD5203, Mike Brown ,mike.brown@email.com,abc,Female,Canada,15-02-2023,Phone,Accessories,809,2,1618,PayPal,Returned
ORD5204, Mike Brown ,mike.brownemail.com,abc,Female,USA,2023/04/05,Laptop,Fashion,646,1,646,PayPal,Returned
ORD5205, Mike Brown ,mike.brown@email.com,abc,Female,UK,2023/01/15,Phone,Electronics,914,3,2742,Credit Card,Cancelled
ORD5206,Maria Garcia,maria.garcia@email.com,abc,Female,UK,15-02-2023,Watch,Accessories,1171,3,3513,,Shipped
ORD5207,Chris Evans,chris.evans@email.com,abc,Female,UK,05-06-2023,Tablet,Accessories,502,3,1506,UPI,Shipped
ORD5208,Liu Wei,liu.wei@email.com,abc,Female,Canada,15-02-2023,Tablet,Accessories,579,2,1158,PayPal,Cancelled
ORD5209,Chris Evans,chris.evans@email.com,,Male,Germany,2023-07-12,T-Shirt,Electronics,1382,2,2764,PayPal,Returned
ORD5210,Raj Kumar,raj.kumar@email.com,abc,Male,USA,05-06-2023,Tablet,Electronics,670,2,1340,,Delivered
ORD5211,Maria Garcia,maria.garcia@email.com,abc,Male,China,2023-03-10,Tablet,Electronics,36,2,72,PayPal,Returned
ORD5212, Sarah Lee ,sarah.lee@email.com,abc,Male,Spain,2023-07-12,Bag,Accessories,1364,1,1364,Debit Card,Returned
ORD5213, Raj Kumar ,raj.kumar@email.com,abc,Female,India,2023-07-12,Watch,Accessories,979,3,2937,,Shipped
ORD5214, John Doe ,john.doe@email.com,abc,Male,UK,2023/04/05,Watch,Fashion,1408,3,4224,Debit Card,Shipped
ORD5215,Mike Brown,mike.brown@email.com,38,Female,Canada,05-06-2023,Phone,Fashion,1361,2,2722,Credit Card,Cancelled
ORD5216,Raj Kumar,raj.kumar@email.com,50,Female,Canada,2023/04/05,Laptop,Electronics,285,1,285,Debit Card,Returned
ORD5217, Jane Smith ,jane.smith@email.com,,Female,China,15-02-2023,Bag,Electronics,376,3,1128,UPI,Shipped
ORD5218, Sarah Lee ,sarah.lee@email.com,,Male,UK,2023/01/15,Laptop,Electronics,119,3,357,PayPal,Cancelled
ORD5219, Liu Wei ,liu.wei@email.com,abc,Female,China,15-02-2023,Bag,Accessories,40,2,80,PayPal,Delivered
ORD5220,David Kim,david.kim@email.com,32,Male,Germany,2023-07-12,Bag,Accessories,830,3,2490,Credit Card,Returned
ORD5221,Liu Wei,liu.weiemail.com,,Female,Spain,2023/04/05,Headphones,Electronics,833,2,1666,,Delivered
ORD5222,Mike Brown,mike.brown@email.com,23,Female,Germany,05-06-2023,T-Shirt,Electronics,1334,2,2668,Credit Card,Cancelled
ORD5223,Sarah Lee,sarah.leeemail.com,,Female,USA,2023-07-12,Watch,Electronics,938,1,938,PayPal,Delivered
ORD5224, Jane Smith ,jane.smith@email.com,34,Male,Canada,2023-03-10,Laptop,Electronics,1483,3,4449,UPI,Returned
ORD5225,Mike Brown,mike.brown@email.com,abc,Male,UK,2023-03-10,Camera,Fashion,1490,2,2980,PayPal,Cancelled
ORD5226,Liu Wei,liu.wei@email.com,51,Male,UK,15-02-2023,Watch,Accessories,782,2,1564,Credit Card,Cancelled
ORD5227,Jane Smith,jane.smith@email.com,abc,Male,Spain,2023/04/05,Camera,Electronics,727,1,727,,Delivered
ORD5228, David Kim ,david.kim@email.com,46,Female,Germany,2023/04/05,T-Shirt,Fashion,1283,3,3849,PayPal,Returned
